#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)	Experimental role(s) interactor A	Experimental role(s) interactor B	Biological role(s) interactor A	Biological role(s) interactor B	Properties interactor A	Properties interactor B	Type(s) interactor A	Type(s) interactor B	HostOrganism(s)	Expansion method(s)	Dataset name(s)	Annotation(s) interactor A	Annotation(s) interactor B	Parameter(s) interactor A	Parameter(s) interactor B	Parameter(s) interaction
matrixdb:CAT_2|chebi:"CHEBI:29036"	uniprotkb:P33072|matrixdb:P28300	-	uniprotkb:LOX(gene name)	matrixdb:copper(short label)	matrixdb:lyox_bovin(short label)	psi-mi:"MI:0042"(electron paramagnetic resonance)	Gacheru SN et al.	pubmed:1977746	-	taxid:9913(Bovine)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_2_P28300_1977746_2	-	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0682"(cofactor)	psi-mi:"MI:0501"(enzyme)	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)	taxid:-1	
matrixdb:CAT_3|chebi:"CHEBI:29108"	uniprotkb:P07214|matrixdb:P09486	-	uniprotkb:SPARC(gene name)	matrixdb:calcium(short label)	matrixdb:sprc_mouse(short label)	psi-mi:"MI:0016"(circular dichroism)	Patrick_MAURER et al.	imex:IM-14109|pubmed:1555584	-	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_3_P09486_1555584_1|imex:IM-14109-1	-	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)	taxid:-1	
matrixdb:CAT_3|chebi:"CHEBI:29108"	uniprotkb:P07214|matrixdb:P09486	-	uniprotkb:SPARC(gene name)	matrixdb:calcium(short label)	matrixdb:sprc_mouse(short label)	psi-mi:"MI:0017"(classical fluorescence spectroscopy)	Patrick_MAURER et al.	imex:IM-14109|pubmed:1555584	-	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_3_P09486_1555584_2|imex:IM-14109-2	-	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)	taxid:-1	
matrixdb:CAT_3|chebi:"CHEBI:29108"	uniprotkb:P07214|matrixdb:P09486	-	uniprotkb:SPARC(gene name)	matrixdb:calcium(short label)	matrixdb:sprc_mouse(short label)	psi-mi:"MI:0892"(solid phase assay)	Ulrike_MAYER et al.	imex:IM-14105|pubmed:2040276	-	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_3_P09486_2040276_1|imex:IM-14105-5	-	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)	taxid:-1	
matrixdb:CAT_3|chebi:"CHEBI:29108"	uniprotkb:P13213|matrixdb:P09486	-	uniprotkb:SPARC(gene name)	matrixdb:calcium(short label)	matrixdb:sprc_bovin(short label)	psi-mi:"MI:0047"(far western blotting)	Helene_SAGE et al.	imex:IM-14089|pubmed:2745554	-	taxid:9913(Bovine)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_3_P09486_2745554_1|imex:IM-14089-1	-	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)	taxid:-1	
matrixdb:CAT_3|chebi:"CHEBI:29108"	uniprotkb:P07214|matrixdb:P09486	-	uniprotkb:SPARC(gene name)	matrixdb:calcium(short label)	matrixdb:sprc_mouse(short label)	psi-mi:"MI:0047"(far western blotting)	ROBERT_VERNON et al.	imex:IM-14106|pubmed:2775822	-	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_3_P09486_2775822_1|imex:IM-14106-2	-	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)	taxid:-1	
matrixdb:CAT_3|chebi:"CHEBI:29108"	uniprotkb:P09486|matrixdb:P09486	-	uniprotkb:SPARC(gene name)	matrixdb:calcium(short label)	matrixdb:sprc_human(short label)	psi-mi:"MI:0017"(classical fluorescence spectroscopy)	Elisabeth_BUSCH et al.	imex:IM-14102|pubmed:10801822	-	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_3_P09486_10801822_1|imex:IM-14102-1	-	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)	taxid:-1	
matrixdb:PFRAG_6_human	matrixdb:CAT_3|chebi:"CHEBI:29108"	-	-	matrixdb:endorepellin(short label)	matrixdb:calcium(short label)	psi-mi:"MI:0892"(solid phase assay)	Gonzalez EM et al.	pubmed:15591058	-	-	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_3_PFRAG_6_human_15591058_1	-	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0328"(small molecule)	taxid:-1	
matrixdb:CAT_4|chebi:"CHEBI:29033"	uniprotkb:P07214|matrixdb:P09486	-	uniprotkb:SPARC(gene name)	matrixdb:fer(short label)	matrixdb:sprc_mouse(short label)	psi-mi:"MI:0047"(far western blotting)	ROBERT_VERNON et al.	imex:IM-14106|pubmed:2775822	-	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_4_P09486_2775822_1|imex:IM-14106-3	-	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)	taxid:-1	
matrixdb:MULT_1_mouse	matrixdb:GAG_1|chebi:"CHEBI:28304"	-	-	matrixdb:laminin-111(short label)	matrixdb:heparin(short label)	psi-mi:"MI:0921"(surface plasmon resonance array)	Faye C. et al.	pubmed:19542224	taxid:10090(Mouse)	taxid:9823(Pig)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:GAG_1_MULT_1_human_19542224_1	-	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	-	-	psi-mi:"MI:0315"(protein complex)"	psi-mi:"MI:0904"(polysaccharide)	taxid:-1	
matrixdb:MULT_3_human|ebi:EBI-2325312	matrixdb:GAG_1|chebi:"CHEBI:28304"	-	-	matrixdb:collagen-I(short label)	matrixdb:heparin(short label)	psi-mi:"MI:0892"(solid phase assay)	LeBaron RG et al.	pubmed:2524477	taxid:9606(Human)	-	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:GAG_1_MULT_3_human_2524477_1	-	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	-	-	psi-mi:"MI:0315"(protein complex)"	psi-mi:"MI:0904"(polysaccharide)	taxid:-1	
matrixdb:MULT_3_dog	matrixdb:GAG_1|chebi:"CHEBI:28304"	-	-	matrixdb:collagen-I(short label)	matrixdb:heparin(short label)	psi-mi:"MI:0004"(affinity chromatography technology)	Smith GN Jr et al.	pubmed:3691037	taxid:9615(Dog)	-	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:GAG_1_MULT_3_human_3691037_1	-	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	-	-	psi-mi:"MI:0315"(protein complex)"	psi-mi:"MI:0904"(polysaccharide)	taxid:-1	
matrixdb:MULT_3_rat	matrixdb:GAG_1|chebi:"CHEBI:28304"	-	-	matrixdb:collagen-I(short label)	matrixdb:heparin(short label)	psi-mi:"MI:0413"(electrophoretic mobility shift assay)	San Antonio JD et al.	pubmed:8195298	taxid:10116(Rat)	taxid:9823(Pig)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:GAG_1_MULT_3_human_8195298_1	-	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	-	-	psi-mi:"MI:0315"(protein complex)"	psi-mi:"MI:0904"(polysaccharide)	taxid:-1	
matrixdb:MULT_3_chick	matrixdb:GAG_1|chebi:"CHEBI:28304"	-	-	matrixdb:collagen-I(short label)	matrixdb:heparin(short label)	psi-mi:"MI:0040"(electron microscopy)	San Antonio JD et al.	pubmed:8195298	taxid:9031(Chicken)	taxid:9823(Pig)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:GAG_1_MULT_3_human_8195298_2	-	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	-	-	psi-mi:"MI:0315"(protein complex)"	psi-mi:"MI:0904"(polysaccharide)	taxid:-1	
matrixdb:MULT_3_chick	matrixdb:GAG_1|chebi:"CHEBI:28304"	-	-	matrixdb:collagen-I(short label)	matrixdb:heparin(short label)	psi-mi:"MI:0413"(electrophoretic mobility shift assay)	Sweeney SM et al.	pubmed:9636139	taxid:9031(Chicken)	taxid:9823(Pig)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:GAG_1_MULT_3_human_9636139_1	-	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	-	-	psi-mi:"MI:0315"(protein complex)"	psi-mi:"MI:0904"(polysaccharide)	taxid:-1	
matrixdb:MULT_3_bovin	matrixdb:GAG_1|chebi:"CHEBI:28304"	-	-	matrixdb:collagen-I(short label)	matrixdb:heparin(short label)	psi-mi:"MI:0107"(surface plasmon resonance)	Ricard-Blum S et al.	pubmed:16815843	taxid:9913(Bovine)	taxid:9823(Pig)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:GAG_1_MULT_3_human_16815843_1	-	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	-	-	psi-mi:"MI:0315"(protein complex)"	psi-mi:"MI:0904"(polysaccharide)	taxid:-1	
matrixdb:MULT_3_human|ebi:EBI-2325312	matrixdb:GAG_1|chebi:"CHEBI:28304"	-	-	matrixdb:collagen-I(short label)	matrixdb:heparin(short label)	psi-mi:"MI:0921"(surface plasmon resonance array)	Faye C. et al.	pubmed:19542224	taxid:9606(Human)	taxid:9823(Pig)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:GAG_1_MULT_3_human_19542224_1	-	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	-	-	psi-mi:"MI:0315"(protein complex)"	psi-mi:"MI:0904"(polysaccharide)	taxid:-1	
matrixdb:MULT_4_VAR1_mouse	matrixdb:GAG_1|chebi:"CHEBI:28304"	-	-	matrixdb:collagen-IV v1(short label)	matrixdb:heparin(short label)	psi-mi:"MI:0892"(solid phase assay)	Koliakos GG et al.	pubmed:2914908	taxid:10090(Mouse)	taxid:9823(Pig)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:GAG_1_MULT_4_VAR1_human_2914908_1	-	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	-	-	psi-mi:"MI:0315"(protein complex)"	psi-mi:"MI:0904"(polysaccharide)	taxid:-1	
matrixdb:MULT_4_VAR1_mouse	matrixdb:GAG_1|chebi:"CHEBI:28304"	-	-	matrixdb:collagen-IV v1(short label)	matrixdb:heparin(short label)	psi-mi:"MI:0040"(electron microscopy)	Koliakos GG et al.	pubmed:2914908	taxid:10090(Mouse)	taxid:9823(Pig)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:GAG_1_MULT_4_VAR1_human_2914908_2	-	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	-	-	psi-mi:"MI:0315"(protein complex)"	psi-mi:"MI:0904"(polysaccharide)	taxid:-1	
matrixdb:MULT_4_VAR1_human|ebi:EBI-2461395	matrixdb:GAG_1|chebi:"CHEBI:28304"	-	-	matrixdb:collagen-IV v1(short label)	matrixdb:heparin(short label)	psi-mi:"MI:0921"(surface plasmon resonance array)	Faye C. et al.	pubmed:19542224	taxid:9606(Human)	taxid:9823(Pig)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:GAG_1_MULT_4_VAR1_human_19542224_1	-	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	-	-	psi-mi:"MI:0315"(protein complex)"	psi-mi:"MI:0904"(polysaccharide)	taxid:-1	
matrixdb:GAG_1|chebi:"CHEBI:28304"	matrixdb:MULT_5_VAR1_human|ebi:EBI-2464572	-	-	matrixdb:heparin(short label)	matrixdb:collagen-V heterotrimer 2 different chains(short label)	psi-mi:"MI:0892"(solid phase assay)	LeBaron RG et al.	pubmed:2524477	-	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:GAG_1_MULT_5_VAR1_human_2524477_1	-	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	-	-	psi-mi:"MI:0904"(polysaccharide)	psi-mi:"MI:0315"(protein complex)"	taxid:-1	
matrixdb:GAG_1|chebi:"CHEBI:28304"	matrixdb:MULT_5_VAR1_dog	-	-	matrixdb:heparin(short label)	matrixdb:collagen-V heterotrimer 2 different chains(short label)	psi-mi:"MI:0004"(affinity chromatography technology)	Smith GN Jr et al.	pubmed:3691037	-	taxid:9615(Dog)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:GAG_1_MULT_5_VAR1_human_3691037_1	-	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	-	-	psi-mi:"MI:0904"(polysaccharide)	psi-mi:"MI:0315"(protein complex)"	taxid:-1	
matrixdb:GAG_1|chebi:"CHEBI:28304"	matrixdb:MULT_5_VAR1_human|ebi:EBI-2464572	-	-	matrixdb:heparin(short label)	matrixdb:collagen-V heterotrimer 2 different chains(short label)	psi-mi:"MI:0004"(affinity chromatography technology)	Delacoux F et al.	pubmed:9614116	-	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:GAG_1_MULT_5_VAR1_human_9614116_1	-	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	-	-	psi-mi:"MI:0904"(polysaccharide)	psi-mi:"MI:0315"(protein complex)"	taxid:-1	
matrixdb:GAG_1|chebi:"CHEBI:28304"	matrixdb:MULT_5_VAR1_human|ebi:EBI-2464572	-	-	matrixdb:heparin(short label)	matrixdb:collagen-V heterotrimer 2 different chains(short label)	psi-mi:"MI:0040"(electron microscopy)	Delacoux F et al.	pubmed:9614116	-	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:GAG_1_MULT_5_VAR1_human_9614116_2	-	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	-	-	psi-mi:"MI:0904"(polysaccharide)	psi-mi:"MI:0315"(protein complex)"	taxid:-1	
matrixdb:GAG_1|chebi:"CHEBI:28304"	matrixdb:MULT_5_VAR1_bovin	-	-	matrixdb:heparin(short label)	matrixdb:collagen-V heterotrimer 2 different chains(short label)	psi-mi:"MI:0107"(surface plasmon resonance)	Ricard-Blum S et al.	pubmed:16815843	taxid:9823(Pig)	taxid:9913(Bovine)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:GAG_1_MULT_5_VAR1_human_16815843_1	-	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	-	-	psi-mi:"MI:0904"(polysaccharide)	psi-mi:"MI:0315"(protein complex)"	taxid:-1	
matrixdb:GAG_1|chebi:"CHEBI:28304"	matrixdb:MULT_5_VAR2_human|ebi:EBI-2464603	-	-	matrixdb:heparin(short label)	matrixdb:collagen-V heterotrimer 3 different chains(short label)	psi-mi:"MI:0004"(affinity chromatography technology)	Delacoux F et al.	pubmed:9614116	-	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:GAG_1_MULT_5_VAR2_human_9614116_1	-	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	-	-	psi-mi:"MI:0904"(polysaccharide)	psi-mi:"MI:0315"(protein complex)"	taxid:-1	
